date,traffic_total,traffic_mean_site,traffic_median_site,rain_mean_mm,rain_median_mm,rain_max_mm,gasoline_price_mean,real_gasoline_price_mean,diesel_price_mean,real_diesel_price_mean,traffic_total_index100,traffic_mean_site_index100,gasoline_price_mean_index100,real_gasoline_price_mean_index100,diesel_price_mean_index100,real_diesel_price_mean_index100,traffic_total_ma7,traffic_total_ma30,traffic_mean_site_ma7,traffic_mean_site_ma30,gasoline_price_mean_ma7,gasoline_price_mean_ma30,real_gasoline_price_mean_ma7,real_gasoline_price_mean_ma30,rain_mean_mm_ma7,rain_mean_mm_ma30
2011-06-09,728520.0,12560.689655172413,9045.5,0.0,0.0,0.0,12.32,15.524193548387096,11.08,13.961693548387096,194.0732689725721,190.7271781282174,105.84192439862544,103.61465608025718,107.05314009661836,104.80038374629889,634474.4285714285,584712.8333333334,10939.214285714286,10871.303199131273,12.395714285714288,12.477333333333332,15.619599654377879,15.696629080677608,1.1088669950738919,1.835760649087221
2011-06-10,729037.0,12569.603448275862,9516.5,0.0,0.0,0.0,12.35,15.561995967741934,11.13,14.024697580645162,194.2109946081879,190.86252918390878,106.09965635738831,103.86696449603701,107.53623188405798,105.27330966573165,653305.2857142857,605304.9333333333,11263.884236453201,10981.195536296023,12.364285714285714,12.470666666666665,15.579997119815667,15.689355322060115,1.1088669950738919,1.835760649087221
2011-06-14,716387.0,12351.5,9148.0,0.0,0.0,0.0,12.44,15.67540322580645,11.2,14.11290322580645,190.8411120346099,187.55074803401317,106.87285223367698,104.62388974337655,108.21256038647343,105.93540595293749,681141.2857142857,625614.9666666667,11743.81527093596,11095.451091851579,12.367142857142856,12.467,15.583597350230415,15.685861805378101,1.0704433497536947,1.835760649087221
2011-06-15,716318.0,12350.310344827587,9377.5,12.320689655172414,12.3,12.5,12.42,15.650201612903224,11.239999999999998,14.163306451612904,190.82273085693583,187.53268377319557,106.70103092783505,104.45568413285665,108.5990338164251,106.31374668848372,714326.7142857143,630541.9666666667,12315.977832512315,11135.554247136683,12.367142857142857,12.464333333333334,15.583597350230415,15.683623880181822,2.5310344827586206,2.2464503042596347
2011-06-16,593158.0,11630.549019607843,8927.0,2.7058823529411766,3.0,3.0,12.42,15.650201612903224,11.28,14.213709677419354,158.01366067813225,176.6035031108537,106.70103092783505,104.45568413285665,108.98550724637681,106.6920874240299,699390.1428571428,631316.7666666667,12258.977446150875,11150.746403999427,12.374285714285715,12.461,15.59259792626728,15.68054769688587,2.768328020863518,2.3333130493576744
2011-06-17,604642.0,11855.725490196079,9091.0,1.9647058823529413,2.2,2.2,12.45,15.688004032258064,11.34,14.289314516129032,161.07292798840655,180.02268422233672,106.95876288659794,104.7079925486365,109.56521739130436,107.25959852734923,685188.8571428572,632133.4333333333,12218.536752632088,11166.759475894853,12.388571428571428,12.455333333333332,15.610599078341012,15.674540303736737,2.4273254129237904,2.39762677484787
2011-06-18,452474.0,8872.039215686274,6628.0,0.6705882352941177,0.4,2.7,12.42,15.650201612903224,11.28,14.213709677419354,120.53630415787566,134.7170458235081,106.70103092783505,104.45568413285665,108.98550724637681,106.6920874240299,648648.0,627729.3333333334,11741.488167680867,11080.404573934067,12.402857142857142,12.443333333333333,15.628600230414746,15.660566765145093,2.523123732251521,2.402724814063556
2011-06-19,400704.0,7856.941176470588,5685.0,1.9823529411764707,2.1,2.1,12.42,15.650201612903224,11.26,14.188508064516128,106.74509302474266,119.30333926294767,106.70103092783505,104.45568413285665,108.79227053140097,106.5029170562568,601817.1428571428,620995.1333333333,11069.524099294891,10948.361436679166,12.417142857142858,12.435666666666666,15.646601382488479,15.652041904201294,2.806317009562446,2.2448816768086544
2011-06-20,532158.0,11825.733333333334,8725.0,0.0,0.0,0.0,12.390000000000002,15.612399193548388,11.26,14.188508064516128,141.76363403874433,179.56726978240948,106.44329896907219,104.20337571707681,108.79227053140097,106.5029170562568,573691.5714285715,624122.5333333333,10963.256940017385,11056.058430143219,12.422857142857142,12.428666666666667,15.65380184331797,15.64435260786151,2.806317009562446,2.185665990534145
2011-06-21,548522.0,12189.377777777778,8867.0,4.5600000000000005,4.4,6.8,12.32,15.524193548387094,11.18,14.087701612903224,146.12290348016964,185.08901107488154,105.84192439862544,103.61465608025715,108.01932367149757,105.7462355851644,549710.8571428572,629404.8,10940.09662255707,11207.433767833847,12.405714285714286,12.419333333333332,15.632200460829491,15.633723123349679,3.457745580991017,2.2753130493576745
2011-06-22,544372.0,12097.155555555555,8763.0,15.846666666666668,15.8,16.5,12.280000000000001,15.473790322580644,11.14,14.037298387096776,145.0173688809326,183.68866724918126,105.49828178694159,103.27824485921737,107.6328502415459,105.36789484961821,525147.1428571428,626031.7666666667,10903.931652661064,11239.659067961564,12.385714285714286,12.410333333333332,15.606998847926267,15.62350917656014,3.961456582633054,2.572845616407483
2011-06-23,541596.0,12035.466666666667,8534.0,0.0,0.0,0.0,12.219999999999999,15.398185483870968,11.02,13.886088709677418,144.27785947190077,182.7519553310743,104.98281786941578,102.77362802765768,106.47342995169082,104.23287264297957,517781.14285714284,619768.0,10961.777030812325,11221.583244206773,12.357142857142858,12.401,15.5709965437788,15.612870713729452,3.574901960784314,2.572845616407483
2011-06-24,539498.0,11988.844444444445,9290.0,0.0,0.0,0.0,12.25,15.435987903225804,11.02,13.886088709677418,143.71896511305758,182.0440224765396,105.2405498281787,103.02593644343752,106.47342995169082,104.23287264297957,508474.85714285716,613745.4666666667,10980.794024276376,11207.318288906647,12.328571428571431,12.394333333333332,15.534994239631335,15.605587976793094,3.294229691876751,2.5658341221546084
2011-06-25,396732.0,8816.266666666666,7115.0,0.0,0.0,0.0,12.19,15.360383064516128,10.96,13.810483870967746,105.6869765360271,133.87017027896766,104.72508591065291,102.52131961187783,105.8937198067633,103.66536153966031,500511.71428571426,609493.4,10972.826517273576,11199.875453657603,12.295714285714286,12.389999999999999,15.493591589861751,15.601233756214263,3.1984313725490203,2.1621559612350683
2011-06-26,365656.0,8125.688888888889,6042.0,0.09333333333333334,0.1,0.1,12.19,15.360383064516128,10.9,13.734879032258066,97.40852034183662,123.3841257663264,104.72508591065291,102.52131961187783,105.31400966183575,103.09785043634099,495504.85714285716,606350.6666666666,11011.219047619048,11191.981446923597,12.262857142857143,12.385,15.452188940092165,15.596041277535765,2.9285714285714293,2.1652670723461798
2011-06-27,505636.0,11236.355555555556,8479.0,0.0,0.0,0.0,12.13,15.284778225806452,10.9,13.734879032258066,134.69833557104192,170.61789172331976,104.20962199312716,102.01670278031814,105.31400966183575,103.09785043634099,491716.0,600384.7666666667,10927.022222222224,11173.070884982346,12.225714285714288,12.377999999999998,15.405385944700459,15.588328637566942,2.9285714285714293,2.066416497633536
2011-06-28,515322.0,11451.6,8378.0,0.0,0.0,0.0,12.05,15.18397177419355,10.78,13.58366935483871,137.27862668627327,173.88626046927948,103.52233676975946,101.34388033823856,104.15458937198068,101.96282822970235,486973.14285714284,593658.5333333333,10821.625396825399,11142.659275786944,12.187142857142858,12.369,15.356782834101383,15.578094040644025,2.2771428571428576,2.066416497633536
2011-06-29,556052.0,11584.416666666666,8590.5,0.0,0.0,0.0,11.979999999999999,15.095766129032262,10.729999999999999,13.520665322580646,148.12884939155637,175.9030086524732,102.9209621993127,100.75516070141892,103.67149758454106,101.4899023102696,488641.71428571426,588430.6333333333,10748.376984126984,11119.100176170086,12.144285714285713,12.357000000000001,15.302779377880183,15.564080997449397,0.013333333333333587,1.9764164976335363
2011-06-30,737037.0,13400.672727272728,9868.0,0.0,0.0,0.0,12.02,15.14616935483871,10.77,13.571068548387096,196.3421456428617,203.48186002987484,103.26460481099656,101.0915719224587,104.05797101449275,101.86824304581579,516561.85714285716,588788.0,10943.406421356422,11148.366278573429,12.115714285714287,12.341333333333333,15.26677707373272,15.545461126034132,0.013333333333333587,1.959634888438134
2011-07-01,723544.0,13155.345454545455,9757.0,142.03454545454545,147.5,147.5,12.18,15.357458075904676,10.909999999999998,13.756146765855505,192.74769302900495,199.7567000482415,104.63917525773195,102.50179707191016,105.41062801932367,103.25749200379848,542854.1428571428,588428.7666666667,11110.049422799422,11164.854230506553,12.105714285714285,12.331,15.255558526972559,15.533884211987735,20.303982683982685,6.558142725428729
2011-07-02,490252.0,9427.923076923076,7903.0,18.76923076923077,19.6,19.6,12.2,15.38267557685033,10.91,13.756146765855505,130.60013213136415,143.1578371439953,104.81099656357387,102.67010872555859,105.41062801932368,103.25749200379848,556214.1428571428,586438.2333333333,11197.428909978911,11163.044769852266,12.107142857142858,12.321333333333333,15.25874317159173,15.52314788130619,22.985301365301364,7.079530877506537
2011-07-03,582506.0,11887.877551020409,8914.0,0.22448979591836735,0.2,0.6,12.2,15.382675576850332,10.929999999999998,13.781364266801162,155.17603307546406,180.51089561839697,104.81099656357387,102.67010872555862,105.6038647342995,103.44678163166978,587192.7142857143,588925.1333333333,11734.884433140556,11267.411377874785,12.108571428571429,12.311,15.261927816210902,15.51157329252498,23.004038002813513,7.081036859209563
2011-07-04,718130.0,14655.714285714286,10929.0,0.006122448979591837,0.0,0.1,12.220000000000002,15.407893077795991,10.929999999999998,13.781364266801162,191.30543656628944,222.53897723017343,104.98281786941584,102.8384203792071,105.6038647342995,103.44678163166978,617549.0,589603.1333333333,12223.36425173466,11354.906451766408,12.12142857142857,12.301333333333334,15.279515652209408,15.500839287108624,23.004912638382027,6.9646892167042855
2011-07-05,650691.0,13279.408163265307,10105.0,0.0,0.0,0.0,12.14,15.307023074013363,10.829999999999998,13.65527676207288,173.3400997378684,201.6405241848674,104.29553264604812,102.16517376461324,104.63768115942027,102.50033349231325,636887.4285714285,586724.8333333334,12484.479703629704,11373.967183645369,12.134285714285713,12.288333333333332,15.297094409326522,15.485904690133177,23.004912638382027,6.9646892167042855
2011-07-06,646831.0,13200.632653061224,9965.0,0.19387755102040816,0.2,0.2,12.179999999999998,15.357458075904676,10.86,13.69310301349136,172.3118193636383,200.44436130055882,104.63917525773195,102.50179707191016,104.92753623188406,102.78426793412017,649855.8571428572,588378.5,12715.36770168607,11470.757812310627,12.162857142857144,12.275333333333332,15.33447897316544,15.46984616900742,23.03260943138494,6.971151801738299
2011-07-07,650161.0,13268.591836734693,9905.0,10.038775510204081,10.1,10.1,12.25,15.445719329214477,10.95,13.806581767746815,173.19891098182129,201.4762842033431,105.2405498281787,103.09088785967977,105.79710144927536,103.63607125954107,637445.0,592666.0333333333,12696.499003037778,11613.311448247761,12.195714285714285,12.269666666666668,15.377271826647691,15.46303009288446,24.466720218556954,7.296812134837055
2011-07-08,643361.0,13129.816326530612,9601.0,0.006122448979591837,0.0,0.1,12.320000000000002,15.533980582524272,11.01,13.882234270583783,171.38743260234853,199.36905425171153,105.84192439862544,103.67997864744936,106.37681159420289,104.203940143155,625990.2857142857,597977.4,12692.851984749945,11772.799578672342,12.215714285714286,12.266333333333334,15.402489327593347,15.459156058538497,4.176945503476116,7.227131158998444
2011-07-09,454890.0,9283.469387755102,7591.0,0.0,0.0,0.0,12.48,15.735720590089525,11.170000000000002,14.083974278149036,121.17991177034718,140.96438716142424,107.21649484536083,105.02647187663703,107.92270531400969,105.71825716612547,620938.5714285715,589883.2666666667,12672.215743440234,11681.263500792917,12.255714285714287,12.270000000000001,15.452924329484661,15.464106825519973,1.4956268221574345,7.192303572791547
2011-07-10,404847.0,8262.183673469388,6972.0,13.077551020408162,13.5,13.5,12.52,15.786155591980831,11.170000000000002,14.083974278149036,107.84876286682436,125.45672415120386,107.56013745704468,105.3630951839339,107.92270531400969,105.71825716612547,595558.7142857143,579909.8,12154.259475218658,11552.042611747642,12.301428571428572,12.275666666666666,15.510564331646162,15.471578812994606,3.331778425655976,7.483164468874119
2011-07-11,565539.0,11541.612244897959,8679.0,0.0,0.0,0.0,12.52,15.786155591980831,11.21,14.13440928004035,150.6561281248002,175.2530470023186,107.56013745704468,105.3630951839339,108.30917874396135,106.09683642186809,573760.0,575152.4333333333,11709.38775510204,11529.717042899416,12.344285714285714,12.282333333333332,15.564601833672567,15.480310881114397,3.3309037900874636,7.483164468874119
2011-07-12,585614.0,11951.30612244898,9186.0,5.177551020408163,5.3,5.3,12.52,15.786155591980831,11.23,14.159626780986004,156.00398525243483,181.47402366099564,107.56013745704468,105.3630951839339,108.5024154589372,106.2861260497394,564463.2857142857,570388.9,11519.65889212828,11509.4042584753,12.398571428571428,12.289,15.633049336239349,15.489042949234186,4.070553935860057,7.6557495028877245
2011-07-13,603246.0,12311.142857142857,9289.0,28.65714285714286,29.3,29.3,12.52,15.786155591980831,11.25,14.18484428193166,160.70104213285597,186.93794697087324,107.56013745704468,105.3630951839339,108.69565217391303,106.4754156776107,558236.8571428572,566195.8666666667,11392.588921282799,11500.788905437534,12.44714285714286,12.294666666666668,15.694291838535943,15.496514936708817,8.136734693877552,8.61098759812582
2011-07-14,593073.0,12103.530612244898,9083.0,1.5448979591836736,1.6,1.6,12.61,15.899634346236283,11.329999999999998,14.285714285714286,157.99101719838885,183.7854689858809,108.33333333333333,106.12049762535196,109.4685990338164,107.23257418909593,550081.4285714285,562085.4,11226.151603498542,11492.52325917903,12.498571428571429,12.300333333333333,15.75913684096763,15.50398930738981,6.923323615160349,8.662484196765273
2011-07-15,635853.0,12976.591836734693,9448.0,0.39387755102040817,0.4,0.4,12.69,16.00050435001891,11.38,14.348758038078428,169.38734735630715,197.04242447570422,109.02061855670102,106.79374423994581,109.95169082125604,107.7057982587742,549008.8571428572,559403.2333333333,11204.262390670554,11513.399308909266,12.551428571428572,12.309333333333335,15.825783093466864,15.515666065293667,6.978717201166181,8.26492379329354
2011-07-16,477093.0,9736.591836734693,7936.0,2.7326530612244895,2.8,2.8,12.66,15.962678098600428,11.38,14.348758038078428,127.09465507320503,147.84480284025892,108.76288659793813,106.5412767594731,109.95169082125604,107.7057982587742,552180.7142857143,555534.4,11268.99416909621,11450.267402813495,12.577142857142857,12.317333333333332,15.858205594682707,15.526081948150242,7.369096209912536,8.265816150236319
2011-07-17,402795.0,8220.30612244898,6857.0,1.8306122448979592,1.8,2.3,12.66,15.962678098600428,11.31,14.260496784768629,107.30212262643053,124.82083652462327,108.76288659793813,106.5412767594731,109.27536231884059,107.04328456122461,551887.5714285715,548806.1666666666,11263.01166180758,11329.086757221925,12.597142857142856,12.324333333333334,15.883423095628363,15.535237750361652,5.762390670553935,8.261346362321152
2011-07-18,547756.0,11178.69387755102,8507.0,0.0,0.0,0.0,12.62,15.912243096709114,11.31,14.260496784768629,145.91884576859962,169.74233079204447,108.41924398625429,106.2046534521762,109.27536231884059,107.04328456122461,549347.1428571428,551982.2333333333,11211.166180758019,11405.975245950749,12.611428571428572,12.331,15.901435596303832,15.543972466488515,5.762390670553935,8.23899342114468
2011-07-19,547703.0,11177.612244897959,8588.0,0.0,0.0,0.0,12.65,15.9500693481276,11.35,14.310931786659944,145.9047268929949,169.72590679389202,108.67697594501718,106.45712093264889,109.66183574879227,107.42186381696726,543931.2857142857,556882.2,11100.638483965015,11516.664281564996,12.629999999999999,12.338666666666665,15.924851847181943,15.553968057662663,5.022740524781341,8.172914989772133
2011-07-20,552580.0,11277.142857142857,8687.0,24.93877551020408,24.7,28.6,12.62,15.912243096709114,11.320000000000002,14.273105535241456,147.20392984250793,171.2372245106725,108.41924398625429,106.2046534521762,109.37198067632852,107.13792937516027,536693.2857142857,557562.9333333333,10952.924198250728,11498.377932358646,12.644285714285713,12.346333333333332,15.942864347857412,15.563962854434687,4.491545189504373,9.004207506778934
2011-07-21,552556.0,11276.65306122449,8567.0,11.597959183673469,11.5,13.1,12.62,15.912243096709114,11.3,14.247888034295801,147.19753638940392,171.22978722849027,108.41924398625429,106.2046534521762,109.17874396135268,106.94863974728896,530905.1428571428,557697.4,10834.79883381924,11467.953775140204,12.645714285714286,12.356333333333334,15.944665597924956,15.576897839378754,5.927696793002915,9.238806146234717
2011-07-22,569718.0,11626.897959183674,8804.0,8.120408163265306,8.2,8.2,12.6,15.88702559576346,11.3,14.247888034295801,151.76938814653795,176.54806376229925,108.24742268041237,106.03634179852774,109.17874396135268,106.94863974728896,521457.28571428574,558542.2666666667,10641.985422740525,11452.278521927807,12.632857142857143,12.367,15.928454347317038,15.590672348484848,7.031486880466472,8.981264196121339
2011-07-23,437928.0,8937.30612244898,7249.0,8.63061224489796,8.9,8.9,12.64,15.937460597654772,11.3,14.247888034295801,116.66133878907998,135.70808797913386,108.59106529209622,106.37296510582466,109.17874396135268,106.94863974728896,515862.28571428574,555086.6666666666,10527.801749271137,11349.006503787217,12.629999999999999,12.381,15.924851847181943,15.608648185610974,7.874052478134111,9.26895127095127
2011-07-24,409559.0,8358.34693877551,6632.0,1.6816326530612242,1.7,1.7,12.66,15.962678098600428,11.34,14.298323036187114,109.10401082624726,126.9169105529815,108.76288659793813,106.5412767594731,109.56521739130436,107.32721900303157,516828.5714285714,550755.3666666667,10547.521865889214,11227.989920264921,12.629999999999999,12.394666666666666,15.924851847181943,15.626204525456794,7.852769679300292,9.325005692719976
2011-07-25,552932.0,11284.326530612245,8571.0,0.0,0.0,0.0,12.66,15.962678098600428,11.36,14.32354053713277,147.2977004880336,171.3463046493452,108.76288659793813,106.5412767594731,109.7584541062802,107.51650863090289,517568.0,555962.0333333333,10562.612244897959,11310.25858239644,12.635714285714286,12.410333333333334,15.932056847452131,15.646281026592938,7.852769679300292,9.325005692719976
2011-07-26,556581.0,11358.795918367347,8637.0,0.0,0.0,0.0,12.579999999999998,15.861808094817803,11.279999999999998,14.222670533350144,148.26977175372417,172.4770814278016,108.07560137457043,105.86803014487928,108.98550724637678,106.75935011941763,518836.28571428574,562326.2,10588.495626822158,11418.028816712387,12.625714285714286,12.423333333333334,15.919448096979304,15.66299519426966,7.852769679300292,9.321894581608866
2011-07-27,560954.0,11448.040816326531,8886.0,1.3122448979591836,1.3,1.5,12.55,15.82398184339932,11.25,14.18484428193166,149.43471218805277,173.83221621875526,107.81786941580755,105.61556266440661,108.69565217391303,106.4754156776107,520032.5714285714,564170.1333333333,10612.909620991253,11425.084992071419,12.615714285714287,12.437333333333333,15.906839346506473,15.680968648189424,4.477551020408163,9.365636078207507
2011-07-28,563634.0,11502.734693877552,8750.0,3.826530612244898,3.9,3.9,12.52,15.786155591980831,11.179999999999998,14.09658302862186,150.1486477846685,174.6627127291042,107.56013745704468,105.3630951839339,108.01932367149756,105.81290198006108,521615.14285714284,565780.5333333333,10645.206997084548,11426.78948186734,12.60142857142857,12.453,15.888826845831007,15.701041442115665,3.3673469387755097,9.49318709861567
2011-07-29,606662.0,12380.857142857143,9321.0,0.0,0.0,0.0,12.52,15.786155591980831,11.16,14.071365527676209,161.61104362466168,187.9965201348105,107.56013745704468,105.3630951839339,107.82608695652173,105.62361235218982,526892.8571428572,567467.5333333333,10752.915451895044,11453.337497740355,12.59,12.471,15.87441684529063,15.724054424213952,2.2072886297376093,9.49318709861567
2011-07-30,413554.0,8990.304347826086,7475.0,0.0,0.0,0.0,12.55,15.82398184339932,11.23,14.159626780986004,110.16825437418748,136.512836941928,107.81786941580755,105.61556266440661,108.5024154589372,106.2861260497394,523410.85714285716,556684.7666666667,10760.486626948916,11306.325218425465,12.577142857142858,12.488666666666665,15.858205594682707,15.746648173832638,0.9743440233236151,9.49318709861567
2011-07-31,399872.0,8692.869565217392,7089.0,0.0,0.0,0.0,12.55,15.82398184339932,11.28,14.222670533350142,106.5234533171366,131.99645302340838,107.81786941580755,105.61556266440661,108.98550724637681,106.75935011941763,522027.0,545895.7,10808.27557358347,11157.57602211453,12.561428571428573,12.501,15.838391843939693,15.76219896608246,0.7341107871720116,4.758702250130821
2011-08-01,584334.0,11925.183673469388,9079.0,0.0,0.0,0.0,12.579999999999998,15.869812034817713,11.279999999999998,14.229847357133844,155.66300108688702,181.07736861127674,108.07560137457043,105.92145163101272,108.98550724637678,106.81322136963558,526513.0,549031.7666666667,10899.826593991635,11240.81804199941,12.549999999999999,12.513666666666666,15.825125263399304,15.778436848014707,0.7341107871720116,4.133061224489796
2011-08-02,591577.0,12073.0,9343.0,0.0,0.0,0.0,12.579999999999998,15.869812034817713,11.26,14.204617131323328,157.59249195490483,183.32187839652195,108.07560137457043,105.92145163101272,108.79227053140097,106.62383622536322,531512.4285714285,549334.1333333333,11001.855748510585,11246.988790298728,12.549999999999999,12.526333333333334,15.826268683399292,15.794674729946953,0.7341107871720116,4.1255782312925176
2011-08-03,612149.0,12492.836734693878,9499.0,0.0,0.0,0.0,12.52,15.794121357386146,11.179999999999998,14.10369622808124,163.07274684056858,189.69686877372266,107.56013745704468,105.41626187760565,108.01932367149756,105.86629564827359,538826.0,545801.4333333333,11151.11230827735,11174.89287193138,12.545714285714284,12.536333333333333,15.822002899683126,15.80754900593329,0.5466472303206997,4.125374149659864
2011-08-04,627394.0,12803.959183673469,9463.0,0.5857142857142857,0.5,1.9,12.570000000000002,15.857196921912454,11.24,14.179386905512803,167.13392153101893,194.42109239322608,107.9896907216495,105.83725333877823,108.59903381642513,106.4344510810908,547934.5714285715,545024.8666666667,11337.001521105336,11159.044572611654,12.552857142857144,12.550666666666666,15.832151661101928,15.825888134196592,0.0836734693877551,4.144897959183674
2011-08-05,634075.0,12940.30612244898,9771.0,0.9061224489795918,0.3,10.2,12.420000000000002,15.667970228333544,11.14,14.053235776460202,168.91369903885087,196.4914458207041,106.70103092783505,104.57427895526057,107.6328502415459,105.4875253597288,551850.7142857143,544599.6666666666,11416.922803904168,11150.367021591246,12.53857142857143,12.558666666666666,15.815268037723744,15.836238539277556,0.21311953352769678,4.168639455782313
2011-08-06,517768.0,10566.69387755102,7636.0,11.875510204081632,11.9,11.9,12.38,15.617509776712504,11.11,14.01539043774442,137.93022611512478,160.44944670534923,106.3573883161512,104.23748578632255,107.34299516908212,105.20344764332019,566738.4285714285,540186.5666666667,11642.121308150588,11060.303756285122,12.514285714285714,12.562999999999999,15.785772028197057,15.84196488752749,1.9096209912536442,4.229863945578232
2011-08-07,485608.0,10332.08510638298,7681.0,4.272340425531915,4.4,4.4,12.38,15.617509776712504,11.08,13.977545099028635,129.362998955736,156.88704128674368,106.3573883161512,104.23748578632255,107.05314009661836,104.91936992691156,578986.4285714285,534928.1333333333,11876.294956888532,10967.04604894687,12.49,12.565,15.756276018670368,15.84474919400043,2.5199553377582036,4.372071211463309
2011-08-08,630669.0,12870.795918367347,9725.0,8.273469387755101,8.2,9.4,12.35,15.57966443799672,11.079999999999998,13.977545099028635,168.00636148583848,195.43597152434273,106.09965635738831,103.984890909619,107.05314009661835,104.91936992691156,585605.7142857143,540787.4333333333,12011.382420445381,11086.623599967275,12.457142857142857,12.560666666666666,15.714826361981656,15.839547322264004,3.7018795360089323,4.647853524388479
2011-08-09,592490.0,12091.632653061224,9450.0,0.4734693877551021,0.4,1.6,12.3,15.516588873470416,10.98,13.851393969976034,157.835709566737,183.60480500620423,105.6701030927835,103.56389944844643,106.08695652173914,103.97244420554956,585736.1428571428,547042.2,12014.044228025556,11214.271899287005,12.417142857142858,12.553333333333335,15.664365910360614,15.830561764980324,3.7695180199739466,4.22771746996671
2011-08-10,591968.0,12868.869565217392,10002.0,15.795652173913044,15.9,15.9,12.25,15.453513308944116,10.88,13.725242840923428,157.69665196172454,195.40672090909342,105.2405498281787,103.1429079872739,105.12077294685992,103.02551848418756,582853.1428571428,547923.1666666666,12067.76320381463,11258.513809964319,12.37857142857143,12.544333333333334,15.615707617726036,15.8194736888791,6.026039759104381,4.754239209097145
2011-08-11,554434.0,13200.809523809523,9558.5,2.192857142857143,2.2,2.2,12.15,15.327362179891512,10.78,13.599091711870821,147.6978240947936,200.4470469857913,104.38144329896907,102.30092506492883,104.15458937198068,102.07859276282551,572430.2857142857,546883.8333333334,12124.456109548353,11300.163923343003,12.31857142857143,12.532,15.540016940294475,15.80418057514279,6.255631595839075,4.654749413178777
2011-08-12,557784.0,13280.57142857143,9335.0,0.32857142857142857,0.3,0.7,12.1,15.264286615365208,10.76,13.5738614860603,148.59024359056326,201.65818773005014,103.95189003436425,101.87993360375627,103.96135265700484,101.88920761855312,561531.5714285715,545368.4333333333,12173.065438994416,11332.47820905729,12.272857142857143,12.518,15.48234785272757,15.786784942588934,6.173124307209338,3.7104636988930637
2011-08-13,445842.0,10615.285714285714,8430.0,25.87857142857143,25.8,26.9,12.18,15.365207518607289,10.96,13.826163744165513,118.76957995013106,161.18728707517786,104.63917525773195,102.55351994163232,105.8937198067633,103.78305906127716,551256.4285714285,540460.7333333333,12180.007129956517,11282.870045791982,12.244285714285715,12.503666666666666,15.446304672998252,15.768970715001302,8.173561624993594,4.521586147872656
2011-08-14,419602.0,9990.52380952381,7882.5,3.8,3.9,3.9,12.22,15.415667970228336,10.96,13.826163744165513,111.77940455640092,151.70062046940123,104.98281786941581,102.8903131105704,105.8937198067633,103.78305906127716,541827.0,533252.3666666667,12131.212658976632,11183.334444884955,12.221428571428573,12.488,15.4174701292148,15.749476169008283,8.106084421346178,4.635123562838642
2011-08-15,505587.0,12639.675,10162.5,0.0,0.0,0.0,12.22,15.415667970228336,11.0,13.876624195786553,134.68528227095453,191.92652723611022,104.98281786941581,102.8903131105704,106.28019323671498,104.16182934982197,523958.14285714284,534202.1666666666,12098.195384924156,11280.103883660464,12.202857142857143,12.473333333333333,15.394042062390744,15.731242498062548,6.924160223095449,4.544035127464492
2011-08-16,514184.0,12854.6,10009.0,1.7,1.7,1.7,12.22,15.415667970228336,10.98,13.851393969976034,136.97547045159092,195.19004539351704,104.98281786941581,102.8903131105704,106.08695652173914,103.97244420554956,512771.5714285714,537915.1333333333,12207.190720201124,11434.580346245497,12.191428571428572,12.458666666666666,15.379624790499019,15.713008827116811,7.099378881987577,4.539681385967894
2011-08-17,544899.0,13622.475,9935.5,0.0,0.0,0.0,12.25,15.453513308944116,10.95,13.81354863126025,145.15775845534174,206.84980579886195,105.2405498281787,103.1429079872739,105.79710144927536,103.68836648914095,506047.4285714286,537819.9,12314.848639455782,11516.039716993799,12.191428571428572,12.446333333333333,15.37962479049902,15.69771783419131,4.842857142857142,4.539681385967894
2011-08-18,683981.0,13958.795918367347,10366.0,0.7,0.7,0.7,12.220000000000002,15.415667970228338,10.95,13.81354863126025,182.2083519809049,211.95665434513424,104.98281786941584,102.8903131105704,105.79710144927536,103.68836648914095,524554.1428571428,542362.5,12423.1324101069,11608.745839442776,12.20142857142857,12.432,15.392239903404278,15.679904454928002,4.629591836734694,4.5630147193012265
2011-08-19,766463.0,15642.102040816326,13382.0,0.0,0.0,0.0,12.220000000000002,15.415667970228338,10.970000000000002,13.838778857070771,204.1810519361507,237.51673388491002,104.98281786941584,102.8903131105704,105.99033816425123,103.87775163341335,554365.4285714285,549491.9333333333,12760.493926141886,11754.24447889856,12.218571428571428,12.418666666666667,15.413865811241868,15.663351950711975,4.58265306122449,3.7317222022944234
2011-08-20,581219.0,11861.612244897959,9606.0,3.5,3.5,3.5,12.2,15.390437744417811,10.91,13.763088179639208,154.8331841527609,180.11207136137492,104.81099656357387,102.72191652610134,105.41062801932368,103.30959620059615,573705.0,550447.3666666667,12938.540573372204,11773.743118354341,12.221428571428572,12.404666666666666,15.417470129214802,15.645958438968933,1.385714285714285,3.4617902295053082
2011-08-21,553057.0,11286.877551020409,8984.0,2.1,2.1,2.1,12.2,15.390437744417811,10.87,13.712627728018164,147.33099972295037,171.38504049404432,104.81099656357387,102.72191652610134,105.02415458937197,102.93082591205132,592770.0,549892.0,13123.733965014577,11762.409104748898,12.218571428571428,12.391333333333334,15.413865811241868,15.629405510590743,1.1428571428571423,3.2611099573964646
